t,x,v
0.917,-0.101545,-1.29047
0.918,-0.102835,-1.29013
0.919,-0.104125,-1.28975
0.92,-0.105414,-1.28933
0.921,-0.106703,-1.28887
0.922,-0.107992,-1.28837
0.923,-0.109279,-1.28783
0.924,-0.110567,-1.28725
0.925,-0.111853,-1.28663
0.926,-0.113139,-1.28596
0.927,-0.114425,-1.28526
0.928,-0.115709,-1.28451
0.929,-0.116993,-1.28372
0.93,-0.118276,-1.28289
0.931,-0.119558,-1.28202
0.932,-0.120839,-1.2811
0.933,-0.122119,-1.28015
0.934,-0.123398,-1.27915
0.935,-0.124676,-1.27811
0.936,-0.125953,-1.27703
0.937,-0.127229,-1.27591
0.938,-0.128504,-1.27475
0.939,-0.129777,-1.27354
0.94,-0.13105,-1.27229
0.941,-0.132321,-1.271
0.942,-0.13359,-1.26967
0.943,-0.134859,-1.2683
0.944,-0.136126,-1.26688
0.945,-0.137391,-1.26543
0.946,-0.138655,-1.26393
0.947,-0.139917,-1.26238
0.948,-0.141178,-1.2608
0.949,-0.142437,-1.25917
0.95,-0.143695,-1.25751
0.951,-0.144951,-1.2558
0.952,-0.146205,-1.25404
0.953,-0.147457,-1.25225
0.954,-0.148707,-1.25041
0.955,-0.149956,-1.24853
0.956,-0.151202,-1.24661
0.957,-0.152447,-1.24465
0.958,-0.15369,-1.24265
0.959,-0.15493,-1.2406
0.96,-0.156169,-1.23851
0.961,-0.157405,-1.23637
0.962,-0.158639,-1.2342
0.963,-0.159871,-1.23198
0.964,-0.161101,-1.22972
0.965,-0.162329,-1.22742
0.966,-0.163554,-1.22508
0.967,-0.164776,-1.22269
0.968,-0.165997,-1.22026
0.969,-0.167214,-1.21779
0.97,-0.16843,-1.21528
0.971,-0.169642,-1.21273
0.972,-0.170853,-1.21013
0.973,-0.17206,-1.20749
0.974,-0.173265,-1.20481
0.975,-0.174467,-1.20208
0.976,-0.175666,-1.19932
0.977,-0.176863,-1.19651
0.978,-0.178056,-1.19366
0.979,-0.179247,-1.19077
0.98,-0.180435,-1.18783
0.981,-0.18162,-1.18486
0.982,-0.182802,-1.18184
0.983,-0.18398,-1.17878
0.984,-0.185156,-1.17567
0.985,-0.186329,-1.17253
0.986,-0.187498,-1.16934
0.987,-0.188664,-1.16611
0.988,-0.189827,-1.16284
0.989,-0.190986,-1.15953
0.99,-0.192143,-1.15618
0.991,-0.193295,-1.15278
0.992,-0.194445,-1.14934
0.993,-0.195591,-1.14587
0.994,-0.196733,-1.14234
0.995,-0.197872,-1.13878
0.996,-0.199007,-1.13518
0.997,-0.200138,-1.13153
0.998,-0.201266,-1.12785
0.999,-0.20239,-1.12412
1,-0.203511,-1.12035
1.001,-0.204627,-1.11654
1.002,-0.20574,-1.11269
1.003,-0.206849,-1.10879
1.004,-0.207954,-1.10486
1.005,-0.209055,-1.10089
1.006,-0.210151,-1.09687
1.007,-0.211244,-1.09281
1.008,-0.212333,-1.08871
1.009,-0.213418,-1.08458
1.01,-0.214498,-1.0804
1.011,-0.215574,-1.07618
1.012,-0.216646,-1.07192
1.013,-0.217714,-1.06761
1.014,-0.218777,-1.06327
1.015,-0.219836,-1.05889
1.016,-0.22089,-1.05447
1.017,-0.22194,-1.05001
1.018,-0.222986,-1.0455
1.019,-0.224027,-1.04096
1.02,-0.225063,-1.03638
1.021,-0.226095,-1.03176
1.022,-0.227122,-1.02709
1.023,-0.228144,-1.02239
1.024,-0.229162,-1.01765
1.025,-0.230175,-1.01287
1.026,-0.231183,-1.00805
1.027,-0.232186,-1.00319
1.028,-0.233184,-0.99829
1.029,-0.234178,-0.993352
1.03,-0.235166,-0.988375
1.031,-0.236149,-0.983358
1.032,-0.237128,-0.978303
1.033,-0.238101,-0.973209
1.034,-0.239069,-0.968076
1.035,-0.240032,-0.962905
1.036,-0.24099,-0.957696
1.037,-0.241942,-0.952448
1.038,-0.242889,-0.947161
1.039,-0.243831,-0.941837
1.04,-0.244768,-0.936475
1.041,-0.245699,-0.931074
1.042,-0.246624,-0.925636
1.043,-0.247544,-0.92016
1.044,-0.248459,-0.914647
1.045,-0.249368,-0.909096
1.046,-0.250272,-0.903508
1.047,-0.25117,-0.897883
1.048,-0.252062,-0.892221
1.049,-0.252948,-0.886521
1.05,-0.253829,-0.880785
1.051,-0.254704,-0.875012
1.052,-0.255573,-0.869203
1.053,-0.256437,-0.863357
1.054,-0.257294,-0.857475
1.055,-0.258146,-0.851556
1.056,-0.258991,-0.845602
1.057,-0.259831,-0.839612
1.058,-0.260665,-0.833585
1.059,-0.261492,-0.827524
1.06,-0.262313,-0.821426
1.061,-0.263129,-0.815294
1.062,-0.263938,-0.809126
1.063,-0.264741,-0.802923
1.064,-0.265538,-0.796685
1.065,-0.266328,-0.790413
1.066,-0.267112,-0.784105
1.067,-0.26789,-0.777764
1.068,-0.268661,-0.771387
1.069,-0.269426,-0.764977
1.07,-0.270185,-0.758533
1.071,-0.270937,-0.752055
1.072,-0.271682,-0.745543
1.073,-0.272421,-0.738997
1.074,-0.273154,-0.732419
1.075,-0.27388,-0.725806
1.076,-0.274599,-0.719161
1.077,-0.275311,-0.712483
1.078,-0.276017,-0.705772
1.079,-0.276716,-0.699029
1.08,-0.277408,-0.692253
1.081,-0.278094,-0.685445
1.082,-0.278772,-0.678605
1.083,-0.279444,-0.671732
1.084,-0.280109,-0.664828
1.085,-0.280767,-0.657893
1.086,-0.281418,-0.650926
1.087,-0.282062,-0.643928
1.088,-0.282698,-0.636899
1.089,-0.283328,-0.629839
1.09,-0.283951,-0.622748
1.091,-0.284567,-0.615627
1.092,-0.285175,-0.608475
1.093,-0.285776,-0.601293
1.094,-0.286371,-0.594082
1.095,-0.286957,-0.58684
1.096,-0.287537,-0.579569
1.097,-0.288109,-0.572269
1.098,-0.288674,-0.564939
1.099,-0.289232,-0.55758
1.1,-0.289782,-0.550193
1.101,-0.290325,-0.542777
1.102,-0.29086,-0.535332
1.103,-0.291388,-0.527859
1.104,-0.291908,-0.520358
1.105,-0.292421,-0.51283
1.106,-0.292926,-0.505273
1.107,-0.293424,-0.497689
1.108,-0.293914,-0.490078
1.109,-0.294397,-0.48244
1.11,-0.294871,-0.474775
1.111,-0.295338,-0.467083
1.112,-0.295798,-0.459365
1.113,-0.296249,-0.451621
1.114,-0.296693,-0.443851
1.115,-0.297129,-0.436055
1.116,-0.297558,-0.428233
1.117,-0.297978,-0.420386
1.118,-0.29839,-0.412513
1.119,-0.298795,-0.404616
1.12,-0.299192,-0.396694
1.121,-0.29958,-0.388747
1.122,-0.299961,-0.380776
1.123,-0.300334,-0.372781
1.124,-0.300699,-0.364763
1.125,-0.301056,-0.35672
1.126,-0.301404,-0.348654
1.127,-0.301745,-0.340565
1.128,-0.302077,-0.332453
1.129,-0.302402,-0.324318
1.13,-0.302718,-0.31616
1.131,-0.303026,-0.30798
1.132,-0.303325,-0.299778
1.133,-0.303617,-0.291555
1.134,-0.3039,-0.283309
1.135,-0.304175,-0.275043
1.136,-0.304442,-0.266755
1.137,-0.304701,-0.258446
1.138,-0.304951,-0.250116
1.139,-0.305192,-0.241766
1.14,-0.305426,-0.233396
1.141,-0.305651,-0.225006
1.142,-0.305867,-0.216596
1.143,-0.306076,-0.208166
1.144,-0.306275,-0.199717
1.145,-0.306467,-0.19125
1.146,-0.306649,-0.182763
1.147,-0.306824,-0.174258
1.148,-0.306989,-0.165734
1.149,-0.307147,-0.157193
1.15,-0.307295,-0.148633
1.151,-0.307435,-0.140057
1.152,-0.307567,-0.131462
1.153,-0.30769,-0.122851
1.154,-0.307804,-0.114223
1.155,-0.307909,-0.105578
1.156,-0.308006,-0.0969171
1.157,-0.308094,-0.0882399
1.158,-0.308174,-0.079547
1.159,-0.308245,-0.0708385
1.16,-0.308307,-0.0621146
1.161,-0.30836,-0.0533757
1.162,-0.308405,-0.044622
1.163,-0.308441,-0.0358538
1.164,-0.308468,-0.0270712
1.165,-0.308486,-0.0182746
1.166,-0.308496,-0.00946426
1.167,-0.308496,-0.000640381
1.168,-0.308488,0.00819675
1.169,-0.308471,0.0170469
1.17,-0.308445,0.0259097
1.171,-0.30841,0.0347851
1.172,-0.308367,0.0436726
1.173,-0.308314,0.0525721
1.174,-0.308253,0.0614833
1.175,-0.308182,0.0704058
1.176,-0.308103,0.0793396
1.177,-0.308015,0.0882842
1.178,-0.307917,0.0972394
1.179,-0.307811,0.106205
1.18,-0.307696,0.115181
1.181,-0.307572,0.124166
1.182,-0.307439,0.133161
1.183,-0.307296,0.142165
1.184,-0.307145,0.151178
1.185,-0.306985,0.1602
1.186,-0.306816,0.169231
1.187,-0.306638,0.178269
1.188,-0.30645,0.187316
1.189,-0.306254,0.19637
1.19,-0.306048,0.205431
1.191,-0.305834,0.2145
1.192,-0.30561,0.223575
1.193,-0.305378,0.232657
1.194,-0.305136,0.241745
1.195,-0.304885,0.250839
1.196,-0.304625,0.259939
1.197,-0.304356,0.269044
1.198,-0.304078,0.278155
1.199,-0.303791,0.28727
1.2,-0.303494,0.296389
1.201,-0.303189,0.305513
1.202,-0.302874,0.314641
1.203,-0.30255,0.323773
1.204,-0.302218,0.332908
1.205,-0.301875,0.342047
1.206,-0.301524,0.351188
1.207,-0.301164,0.360331
1.208,-0.300794,0.369478
1.209,-0.300416,0.378626
1.21,-0.300028,0.387776
1.211,-0.299631,0.396927
1.212,-0.299225,0.406079
1.213,-0.29881,0.415233
1.214,-0.298385,0.424387
1.215,-0.297952,0.433541
1.216,-0.297509,0.442695
1.217,-0.297057,0.451849
1.218,-0.296596,0.461002
1.219,-0.296126,0.470155
1.22,-0.295647,0.479306
1.221,-0.295158,0.488456
1.222,-0.294661,0.497605
1.223,-0.294154,0.506751
1.224,-0.293638,0.515895
1.225,-0.293113,0.525036
1.226,-0.292579,0.534175
1.227,-0.292036,0.54331
1.228,-0.291483,0.552442
1.229,-0.290922,0.56157
1.23,-0.290351,0.570694
1.231,-0.289771,0.579814
1.232,-0.289182,0.588929
1.233,-0.288584,0.598039
1.234,-0.287977,0.607144
1.235,-0.287361,0.616244
1.236,-0.286735,0.625338
1.237,-0.286101,0.634425
1.238,-0.285458,0.643506
1.239,-0.284805,0.652581
1.24,-0.284143,0.661649
1.241,-0.283473,0.670709
1.242,-0.282793,0.679762
1.243,-0.282104,0.688807
1.244,-0.281406,0.697843
1.245,-0.280699,0.706872
1.246,-0.279983,0.715891
1.247,-0.279259,0.724902
1.248,-0.278525,0.733903
1.249,-0.277782,0.742895
1.25,-0.27703,0.751877
1.251,-0.276269,0.760848
1.252,-0.275499,0.769809
1.253,-0.27472,0.778759
1.254,-0.273933,0.787699
1.255,-0.273136,0.796626
1.256,-0.272331,0.805543
1.257,-0.271516,0.814447
1.258,-0.270693,0.823339
1.259,-0.269861,0.832218
1.26,-0.269019,0.841085
1.261,-0.26817,0.849938
1.262,-0.267311,0.858778
1.263,-0.266443,0.867604
1.264,-0.265567,0.876416
1.265,-0.264682,0.885214
1.266,-0.263788,0.893997
1.267,-0.262885,0.902766
1.268,-0.261973,0.911519
1.269,-0.261053,0.920257
1.27,-0.260124,0.928978
1.271,-0.259186,0.937684
1.272,-0.25824,0.946374
1.273,-0.257285,0.955046
1.274,-0.256321,0.963702
1.275,-0.255349,0.972341
1.276,-0.254368,0.980962
1.277,-0.253378,0.989565
1.278,-0.25238,0.99815
1.279,-0.251373,1.00672
1.28,-0.250358,1.01526
1.281,-0.249334,1.02379
1.282,-0.248302,1.0323
1.283,-0.247261,1.04079
1.284,-0.246212,1.04926
1.285,-0.245154,1.05771
1.286,-0.244088,1.06614
1.287,-0.243014,1.07455
1.288,-0.241931,1.08294
1.289,-0.240839,1.09131
1.29,-0.23974,1.09965
1.291,-0.238632,1.10798
1.292,-0.237515,1.11628
1.293,-0.236391,1.12456
1.294,-0.235258,1.13281
1.295,-0.234117,1.14104
1.296,-0.232968,1.14925
1.297,-0.23181,1.15744
1.298,-0.230645,1.1656
1.299,-0.229471,1.17374
1.3,-0.228289,1.18185
1.301,-0.227099,1.18994
1.302,-0.225901,1.19801
1.303,-0.224695,1.20604
1.304,-0.223481,1.21406
1.305,-0.222259,1.22204
1.306,-0.221029,1.23
1.307,-0.219791,1.23794
1.308,-0.218545,1.24585
1.309,-0.217292,1.25373
1.31,-0.21603,1.26158
1.311,-0.214761,1.26941
1.312,-0.213483,1.2772
1.313,-0.212198,1.28498
1.314,-0.210906,1.29272
1.315,-0.209605,1.30043
1.316,-0.208297,1.30811
1.317,-0.206981,1.31577
1.318,-0.205658,1.32339
1.319,-0.204327,1.33099
1.32,-0.202988,1.33856
1.321,-0.201642,1.34609
1.322,-0.200289,1.3536
1.323,-0.198928,1.36107
1.324,-0.197559,1.36851
1.325,-0.196183,1.37593
1.326,-0.1948,1.38331
1.327,-0.193409,1.39065
1.328,-0.192011,1.39797
1.329,-0.190606,1.40525
1.33,-0.189194,1.4125
1.331,-0.187774,1.41972
1.332,-0.186347,1.42691
1.333,-0.184913,1.43406
1.334,-0.183472,1.44118
1.335,-0.182023,1.44826
1.336,-0.180568,1.45531
1.337,-0.179106,1.46232
1.338,-0.177636,1.4693
1.339,-0.17616,1.47625
1.34,-0.174677,1.48316
1.341,-0.173187,1.49003
1.342,-0.17169,1.49687
1.343,-0.170186,1.50367
1.344,-0.168676,1.51044
1.345,-0.167159,1.51717
1.346,-0.165635,1.52386
1.347,-0.164105,1.53052
1.348,-0.162567,1.53713
1.349,-0.161024,1.54371
1.35,-0.159473,1.55026
1.351,-0.157917,1.55676
1.352,-0.156353,1.56323
1.353,-0.154784,1.56966
1.354,-0.153208,1.57604
1.355,-0.151625,1.58239
1.356,-0.150037,1.5887
1.357,-0.148442,1.59498
1.358,-0.14684,1.60121
1.359,-0.145233,1.6074
1.36,-0.14362,1.61355
1.361,-0.142,1.61966
1.362,-0.140374,1.62573
1.363,-0.138742,1.63176
1.364,-0.137105,1.63774
1.365,-0.135461,1.64369
1.366,-0.133811,1.6496
1.367,-0.132156,1.65546
1.368,-0.130495,1.66128
1.369,-0.128828,1.66706
1.37,-0.127155,1.67279
1.371,-0.125476,1.67848
1.372,-0.123792,1.68413
1.373,-0.122102,1.68974
1.374,-0.120407,1.6953
1.375,-0.118706,1.70082
1.376,-0.117,1.7063
1.377,-0.115288,1.71173
1.378,-0.113571,1.71711
1.379,-0.111849,1.72246
1.38,-0.110121,1.72775
1.381,-0.108388,1.73301
1.382,-0.10665,1.73821
1.383,-0.104906,1.74337
1.384,-0.103158,1.74849
1.385,-0.101404,1.75356
1.386,-0.0996457,1.75858
1.387,-0.0978821,1.76356
1.388,-0.0961136,1.76849
1.389,-0.0943402,1.77338
1.39,-0.092562,1.77822
1.391,-0.090779,1.78301
1.392,-0.0889913,1.78775
1.393,-0.0871988,1.79244
1.394,-0.0854017,1.79709
1.395,-0.0836,1.80169
1.396,-0.0817938,1.80624
1.397,-0.0799831,1.81075
1.398,-0.0781678,1.8152
1.399,-0.0763482,1.81961
1.4,-0.0745243,1.82397
1.401,-0.072696,1.82828
1.402,-0.0708635,1.83253
1.403,-0.0690267,1.83674
1.404,-0.0671858,1.8409
1.405,-0.0653408,1.84501
1.406,-0.0634917,1.84907
1.407,-0.0616386,1.85308
1.408,-0.0597816,1.85704
1.409,-0.0579206,1.86095
1.41,-0.0560558,1.86481
1.411,-0.0541872,1.86862
1.412,-0.0523148,1.87238
1.413,-0.0504388,1.87608
1.414,-0.048559,1.87974
1.415,-0.0466757,1.88334
1.416,-0.0447888,1.88689
1.417,-0.0428984,1.89039
1.418,-0.0410046,1.89383
1.419,-0.0391073,1.89723
1.42,-0.0372068,1.90057
1.421,-0.0353029,1.90386
1.422,-0.0333958,1.9071
1.423,-0.0314855,1.91028
1.424,-0.0295721,1.91341
1.425,-0.0276556,1.91649
1.426,-0.0257361,1.91951
1.427,-0.0238136,1.92248
1.428,-0.0218882,1.9254
1.429,-0.01996,1.92826
1.43,-0.0180289,1.93107
1.431,-0.0160951,1.93383
1.432,-0.0141586,1.93653
1.433,-0.0122194,1.93917
1.434,-0.0102776,1.94177
1.435,-0.00833331,1.9443
1.436,-0.00638653,1.94679
1.437,-0.00443732,1.94921
1.438,-0.00248573,1.95159
1.439,-0.000531827,1.9539
1.44,0.00142434,1.95616
1.441,0.00338271,1.95837
1.442,0.00534323,1.96052
1.443,0.00730585,1.96262
1.444,0.0092705,1.96466
1.445,0.0112371,1.96664
1.446,0.0132057,1.96857
1.447,0.0151761,1.97044
1.448,0.0171484,1.97225
1.449,0.0191224,1.97401
1.45,0.0210981,1.97571
1.451,0.0230755,1.97736
1.452,0.0250544,1.97894
1.453,0.0270349,1.98048
1.454,0.0290168,1.98195
1.455,0.0310002,1.98337
1.456,0.0329849,1.98473
1.457,0.034971,1.98603
1.458,0.0369582,1.98727
1.459,0.0389467,1.98846
1.46,0.0409363,1.98959
1.461,0.042927,1.99066
1.462,0.0449186,1.99168
1.463,0.0469113,1.99263
1.464,0.0489048,1.99353
1.465,0.0508992,1.99437
1.466,0.0528943,1.99515
1.467,0.0548902,1.99588
1.468,0.0568868,1.99654
1.469,0.0588839,1.99715
1.47,0.0608816,1.9977
1.471,0.0628798,1.99819
1.472,0.0648784,1.99862
1.473,0.0668774,1.99899
1.474,0.0688767,1.99931
1.475,0.0708763,1.99956
1.476,0.072876,1.99976
1.477,0.0748759,1.99989
1.478,0.0768759,1.99997
1.479,0.0788759,1.99999
1.48,0.0808758,1.99995
1.481,0.0828757,1.99985
1.482,0.0848754,1.99969
1.483,0.0868748,1.99947
1.484,0.088874,1.99919
1.485,0.0908729,1.99885
1.486,0.0928713,1.99846
1.487,0.0948693,1.998
1.488,0.0968668,1.99748
1.489,0.0988637,1.99691
1.49,0.10086,1.99627
1.491,0.102856,1.99557
1.492,0.10485,1.99482
1.493,0.106844,1.994
1.494,0.108838,1.99313
1.495,0.11083,1.99219
1.496,0.112821,1.99119
1.497,0.114811,1.99014
1.498,0.1168,1.98902
1.499,0.118788,1.98785
1.5,0.120775,1.98661
1.501,0.12276,1.98531
1.502,0.124744,1.98396
1.503,0.126726,1.98254
1.504,0.128707,1.98106
1.505,0.130687,1.97953
1.506,0.132665,1.97793
1.507,0.134641,1.97627
1.508,0.136616,1.97455
1.509,0.138588,1.97278
1.51,0.140559,1.97094
1.511,0.142528,1.96904
1.512,0.144496,1.96708
1.513,0.146461,1.96506
1.514,0.148424,1.96298
1.515,0.150384,1.96084
1.516,0.152343,1.95864
1.517,0.154299,1.95638
1.518,0.156253,1.95406
1.519,0.158205,1.95168
1.52,0.160154,1.94924
1.521,0.162101,1.94674
1.522,0.164045,1.94418
1.523,0.165987,1.94155
1.524,0.167926,1.93887
1.525,0.169862,1.93613
1.526,0.171795,1.93333
1.527,0.173726,1.93046
1.528,0.175653,1.92754
1.529,0.177578,1.92456
1.53,0.179499,1.92152
1.531,0.181418,1.91841
1.532,0.183333,1.91525
1.533,0.185245,1.91203
1.534,0.187154,1.90875
1.535,0.189059,1.9054
1.536,0.190961,1.902
1.537,0.19286,1.89854
1.538,0.194755,1.89502
1.539,0.196646,1.89144
1.54,0.198534,1.88779
1.541,0.200418,1.88409
1.542,0.202298,1.88033
1.543,0.204175,1.87651
1.544,0.206047,1.87263
1.545,0.207916,1.8687
1.546,0.209781,1.8647
1.547,0.211642,1.86064
1.548,0.213498,1.85652
1.549,0.21535,1.85235
1.55,0.217199,1.84811
1.551,0.219042,1.84382
1.552,0.220882,1.83947
1.553,0.222717,1.83506
1.554,0.224547,1.83059
1.555,0.226374,1.82606
1.556,0.228195,1.82147
1.557,0.230012,1.81683
1.558,0.231824,1.81212
1.559,0.233631,1.80736
1.56,0.235434,1.80254
1.561,0.237231,1.79766
1.562,0.239024,1.79272
1.563,0.240812,1.78773
1.564,0.242595,1.78268
1.565,0.244372,1.77757
1.566,0.246145,1.7724
1.567,0.247912,1.76717
1.568,0.249674,1.76189
1.569,0.25143,1.75655
1.57,0.253181,1.75115
1.571,0.254927,1.74569
1.572,0.256667,1.74018
1.573,0.258402,1.73461
1.574,0.260131,1.72899
1.575,0.261854,1.7233
1.576,0.263572,1.71756
1.577,0.265283,1.71177
1.578,0.266989,1.70592
1.579,0.268689,1.70001
1.58,0.270383,1.69404
1.581,0.272071,1.68802
1.582,0.273753,1.68195
1.583,0.275429,1.67581
1.584,0.277099,1.66963
1.585,0.278762,1.66338
1.586,0.280419,1.65708
1.587,0.28207,1.65073
1.588,0.283714,1.64432
1.589,0.285352,1.63786
1.59,0.286984,1.63134
1.591,0.288608,1.62477
1.592,0.290226,1.61814
1.593,0.291838,1.61146
1.594,0.293443,1.60472
1.595,0.295041,1.59793
1.596,0.296632,1.59109
1.597,0.298216,1.58419
1.598,0.299793,1.57724
1.599,0.301363,1.57023
1.6,0.302926,1.56318
1.601,0.304483,1.55606
1.602,0.306031,1.5489
1.603,0.307573,1.54168
1.604,0.309108,1.53441
1.605,0.310635,1.52709
1.606,0.312154,1.51972
1.607,0.313667,1.51229
1.608,0.315171,1.50482
1.609,0.316669,1.49729
1.61,0.318158,1.48971
1.611,0.319641,1.48207
1.612,0.321115,1.47439
1.613,0.322582,1.46666
1.614,0.32404,1.45887
1.615,0.325491,1.45104
1.616,0.326935,1.44315
1.617,0.32837,1.43521
1.618,0.329797,1.42723
1.619,0.331216,1.41919
1.62,0.332627,1.4111
1.621,0.33403,1.40297
1.622,0.335425,1.39478
1.623,0.336812,1.38655
1.624,0.33819,1.37827
1.625,0.33956,1.36994
1.626,0.340921,1.36156
1.627,0.342275,1.35313
1.628,0.343619,1.34466
1.629,0.344955,1.33613
1.63,0.346283,1.32756
1.631,0.347602,1.31894
1.632,0.348912,1.31028
1.633,0.350214,1.30157
1.634,0.351507,1.29281
1.635,0.352791,1.284
1.636,0.354066,1.27515
1.637,0.355332,1.26625
1.638,0.356589,1.25731
1.639,0.357838,1.24832
1.64,0.359077,1.23929
1.641,0.360307,1.23021
1.642,0.361528,1.22108
1.643,0.36274,1.21191
1.644,0.363943,1.2027
1.645,0.365136,1.19344
1.646,0.36632,1.18414
1.647,0.367495,1.17479
1.648,0.36866,1.16541
1.649,0.369816,1.15597
1.65,0.370963,1.1465
1.651,0.3721,1.13698
1.652,0.373227,1.12742
1.653,0.374345,1.11782
1.654,0.375453,1.10818
1.655,0.376552,1.09849
1.656,0.377641,1.08876
1.657,0.37872,1.07899
1.658,0.379789,1.06918
1.659,0.380848,1.05933
1.66,0.381898,1.04944
1.661,0.382937,1.03951
1.662,0.383967,1.02954
1.663,0.384986,1.01953
1.664,0.385996,1.00948
1.665,0.386995,0.999395
1.666,0.387984,0.989268
1.667,0.388963,0.979102
1.668,0.389932,0.968898
1.669,0.390891,0.958656
1.67,0.391839,0.948376
1.671,0.392777,0.938058
1.672,0.393705,0.927704
1.673,0.394622,0.917313
1.674,0.395529,0.906885
1.675,0.396426,0.89642
1.676,0.397312,0.88592
1.677,0.398187,0.875384
1.678,0.399052,0.864812
1.679,0.399906,0.854206
1.68,0.40075,0.843564
1.681,0.401583,0.832888
1.682,0.402405,0.822177
1.683,0.403216,0.811433
1.684,0.404017,0.800654
1.685,0.404807,0.789843
1.686,0.405586,0.778998
1.687,0.406354,0.76812
1.688,0.407111,0.75721
1.689,0.407857,0.746267
1.69,0.408592,0.735293
1.691,0.409317,0.724287
1.692,0.41003,0.71325
1.693,0.410732,0.702181
1.694,0.411423,0.691082
1.695,0.412103,0.679953
1.696,0.412772,0.668793
1.697,0.41343,0.657604
1.698,0.414076,0.646385
1.699,0.414711,0.635137
1.7,0.415335,0.62386
1.701,0.415948,0.612555
1.702,0.416549,0.601221
1.703,0.417139,0.589859
1.704,0.417717,0.57847
1.705,0.418284,0.567054
1.706,0.41884,0.555611
1.707,0.419384,0.544141
1.708,0.419917,0.532645
1.709,0.420438,0.521122
1.71,0.420947,0.509575
1.711,0.421445,0.498001
1.712,0.421932,0.486403
1.713,0.422406,0.47478
1.714,0.42287,0.463133
1.715,0.423321,0.451462
1.716,0.423761,0.439767
1.717,0.424189,0.428049
1.718,0.424605,0.416308
1.719,0.42501,0.404544
1.72,0.425402,0.392757
1.721,0.425783,0.380949
1.722,0.426153,0.369119
1.723,0.42651,0.357268
1.724,0.426855,0.345396
1.725,0.427189,0.333503
1.726,0.42751,0.321589
1.727,0.42782,0.309656
1.728,0.428118,0.297703
1.729,0.428403,0.285731
1.73,0.428677,0.27374
1.731,0.428939,0.26173
1.732,0.429189,0.249702
1.733,0.429426,0.237656
1.734,0.429652,0.225593
1.735,0.429865,0.213512
1.736,0.430067,0.201415
1.737,0.430256,0.189301
1.738,0.430433,0.17717
1.739,0.430598,0.165024
1.74,0.430751,0.152863
1.741,0.430892,0.140686
1.742,0.43102,0.128495
1.743,0.431137,0.116289
1.744,0.431241,0.104069
1.745,0.431332,0.0918358
1.746,0.431412,0.0795889
1.747,0.431479,0.0673291
1.748,0.431534,0.0550567
1.749,0.431577,0.042772
1.75,0.431608,0.0304754
1.751,0.431626,0.0181672
1.752,0.431632,0.00584789
1.753,0.431625,-0.00648226
1.754,0.431606,-0.0188229
1.755,0.431575,-0.0311736
1.756,0.431532,-0.043534
1.757,0.431476,-0.0559038
1.758,0.431408,-0.0682826
1.759,0.431327,-0.0806701
1.76,0.431234,-0.0930658
1.761,0.431128,-0.105469
1.762,0.43101,-0.117881
1.763,0.43088,-0.130299
1.764,0.430737,-0.142724
1.765,0.430582,-0.155156
1.766,0.430415,-0.167593
1.767,0.430235,-0.180037
1.768,0.430042,-0.192486
1.769,0.429837,-0.204939
1.77,0.42962,-0.217398
1.771,0.42939,-0.22986
1.772,0.429148,-0.242327
1.773,0.428893,-0.254796
1.774,0.428626,-0.267269
1.775,0.428346,-0.279745
1.776,0.428054,-0.292223
1.777,0.427749,-0.304703
1.778,0.427432,-0.317185
1.779,0.427102,-0.329668
1.78,0.42676,-0.342152
1.781,0.426405,-0.354636
1.782,0.426038,-0.367121
1.783,0.425659,-0.379605
1.784,0.425266,-0.392088
1.785,0.424862,-0.404571
1.786,0.424445,-0.417052
1.787,0.424015,-0.429532
1.788,0.423573,-0.442009
1.789,0.423119,-0.454484
1.79,0.422652,-0.466956
1.791,0.422172,-0.479424
1.792,0.421681,-0.491889
1.793,0.421176,-0.504351
1.794,0.420659,-0.516807
1.795,0.42013,-0.529259
1.796,0.419588,-0.541706
1.797,0.419034,-0.554147
1.798,0.418468,-0.566583
1.799,0.417889,-0.579012
1.8,0.417297,-0.591434
1.801,0.416693,-0.603849
1.802,0.416077,-0.616257
1.803,0.415448,-0.628658
1.804,0.414807,-0.64105
1.805,0.414154,-0.653433
1.806,0.413488,-0.665808
1.807,0.41281,-0.678173
1.808,0.412119,-0.690529
1.809,0.411417,-0.702874
1.81,0.410701,-0.715209
1.811,0.409974,-0.727534
1.812,0.409234,-0.739847
1.813,0.408482,-0.752148
1.814,0.407717,-0.764438
1.815,0.406941,-0.776715
1.816,0.406152,-0.78898
1.817,0.40535,-0.801231
1.818,0.404537,-0.813469
1.819,0.403711,-0.825694
1.82,0.402873,-0.837904
1.821,0.402023,-0.850099
1.822,0.401161,-0.86228
1.823,0.400287,-0.874445
1.824,0.3994,-0.886594
1.825,0.398501,-0.898727
1.826,0.39759,-0.910844
